epoch,step,total_loss,dino_loss,ibot_loss,koleo_loss,gram_loss,val_loss
104,831,0.564558632671833,0.18629858084023,0.3035512939095497,0.04824066162109375,0.02646809769794345,0.5546857118606567
105,839,0.5566024705767632,0.18436922691762447,0.2985587529838085,0.047393798828125,0.026280667865648866,0.5512304902076721
106,847,0.5609999895095825,0.185073334723711,0.301750723272562,0.047840118408203125,0.02633580518886447,0.5639580488204956
107,855,0.564980186522007,0.1851227506995201,0.3040311299264431,0.049442291259765625,0.02638401323929429,0.561722457408905
108,863,0.5676082596182823,0.1873355321586132,0.30507706850767136,0.048793792724609375,0.02640186669304967,0.5600711107254028
109,871,0.5583208575844765,0.18366861529648304,0.29964015260338783,0.048755645751953125,0.026256460696458817,0.5510218143463135
110,879,0.5520380437374115,0.18182044848799706,0.296762865036726,0.047191619873046875,0.026263111270964146,0.5501487255096436
111,887,0.5513666868209839,0.18092033080756664,0.2972542941570282,0.0469970703125,0.02619500318542123,0.5447112321853638
112,895,0.5479623302817345,0.1802132911980152,0.29462283104658127,0.047027587890625,0.0260986122302711,0.5437741279602051
113,903,0.5470040515065193,0.17900901287794113,0.2953847236931324,0.0464019775390625,0.026208307594060898,0.54254150390625
114,911,0.554615929722786,0.18129444122314453,0.2997443303465843,0.04717254638671875,0.026404600124806166,0.5690580606460571
115,919,0.5815328881144524,0.19275378249585629,0.3120866045355797,0.04998779296875,0.026704713236540556,0.5624974370002747
116,927,0.5610314235091209,0.18396568298339844,0.3012564480304718,0.049304962158203125,0.026504311244934797,0.5482944250106812
117,935,0.5618410632014275,0.18381180055439472,0.3020143508911133,0.049709320068359375,0.02630559727549553,0.5614235401153564
118,943,0.5570893585681915,0.18229778856039047,0.2994009181857109,0.049098968505859375,0.02629168424755335,0.5412697792053223
119,951,0.5501260086894035,0.1804415676742792,0.29575498029589653,0.047725677490234375,0.026203790213912725,0.5442166328430176
120,959,0.547525480389595,0.17892655730247498,0.2949608825147152,0.047466278076171875,0.026171772740781307,0.5499548316001892
121,967,0.5600090473890305,0.18284448236227036,0.3030027560889721,0.04776763916015625,0.026394172571599483,0.5560830235481262
122,975,0.5592997074127197,0.18262999318540096,0.30092915520071983,0.0492401123046875,0.026500449515879154,0.5572991371154785
123,983,0.5601835325360298,0.1824667602777481,0.3020201586186886,0.049343109130859375,0.02635350846685469,0.5634384155273438
124,991,0.5535884648561478,0.18043392524123192,0.297849103808403,0.049144744873046875,0.026160669745877385,0.5360419750213623
125,999,0.5480833575129509,0.17895611561834812,0.2951475717127323,0.04775238037109375,0.0262272828258574,0.5471417307853699
126,1007,0.5461245402693748,0.17807499133050442,0.29444552958011627,0.047435760498046875,0.026168255601078272,0.5340935587882996
127,1015,0.5394909009337425,0.17561515420675278,0.29103701934218407,0.046726226806640625,0.026112506398931146,0.5311694145202637
128,1023,0.536671444773674,0.1742240209132433,0.29005949944257736,0.046344757080078125,0.02604316337965429,0.5224851369857788
129,1031,0.5333844274282455,0.17327154241502285,0.28846045210957527,0.045642852783203125,0.02600958151742816,0.5227951407432556
130,1039,0.5322418436408043,0.1726547721773386,0.2880583368241787,0.0455169677734375,0.02601175755262375,0.5268488526344299
131,1047,0.5308020785450935,0.17217824421823025,0.2871866524219513,0.045383453369140625,0.02605372783727944,0.5218405723571777
132,1055,0.5310902968049049,0.17237482778728008,0.28738832101225853,0.0453643798828125,0.02596276463009417,0.5332579016685486
133,1063,0.5437503159046173,0.17631575278937817,0.29429618641734123,0.046875,0.026263369480147958,0.5398340821266174
134,1071,0.5415594354271889,0.17583713866770267,0.2927507311105728,0.046848297119140625,0.026123269461095333,0.5359952449798584
135,1079,0.537860594689846,0.17450490407645702,0.290249764919281,0.04708099365234375,0.026024926220998168,0.5314928293228149
136,1087,0.5337421000003815,0.173062888905406,0.288237776607275,0.046443939208984375,0.02599749923683703,0.5200316905975342
137,1095,0.5291243717074394,0.17143069952726364,0.28580497950315475,0.046016693115234375,0.025872008176520467,0.5153661370277405
138,1103,0.5320987179875374,0.17217396944761276,0.28798266127705574,0.04598236083984375,0.02595974295400083,0.5232795476913452
139,1111,0.5329334065318108,0.1726376749575138,0.28804415091872215,0.046276092529296875,0.025975486263632774,0.5221074819564819
140,1119,0.5292014926671982,0.17144868150353432,0.28586823120713234,0.045978546142578125,0.02590604475699365,0.524910569190979
141,1127,0.525723971426487,0.16980902291834354,0.2844698317348957,0.045562744140625,0.025882380548864603,0.5299451351165771
142,1135,0.5336063653230667,0.17156051099300385,0.2899131588637829,0.046176910400390625,0.02595578506588936,0.52070552110672
143,1143,0.5297011286020279,0.17166749015450478,0.28626610338687897,0.04584503173828125,0.02592249703593552,0.5245816707611084
144,1151,0.5265606492757797,0.16968120634555817,0.28529201820492744,0.045673370361328125,0.02591404807753861,0.5286768674850464
145,1159,0.5337872058153152,0.17218465730547905,0.28861403837800026,0.047115325927734375,0.02587318141013384,0.5254294276237488
146,1167,0.5266974717378616,0.17028801888227463,0.28434333205223083,0.046112060546875,0.02595405327156186,0.5245052576065063
147,1175,0.523872472345829,0.16900158300995827,0.28350255638360977,0.045528411865234375,0.025839904556050897,0.5262024402618408
148,1183,0.537823498249054,0.1736261285841465,0.2917230799794197,0.04651641845703125,0.025957880774512887,0.5469167828559875
149,1191,0.5448191538453102,0.17636727914214134,0.29296137392520905,0.049251556396484375,0.026238948106765747,0.5257514715194702
150,1199,0.5348724648356438,0.1721256785094738,0.2887892872095108,0.0479278564453125,0.02602962008677423,0.5211093425750732
151,1207,0.5261712595820427,0.1693982481956482,0.284141194075346,0.046657562255859375,0.025974275777116418,0.5154054164886475
152,1215,0.5220060050487518,0.16778559237718582,0.2828006409108639,0.045604705810546875,0.02581506920978427,0.5148710608482361
153,1223,0.5179845169186592,0.1663603913038969,0.28096937760710716,0.0449676513671875,0.025687099434435368,0.5174443125724792
154,1231,0.5205921456217766,0.1672035288065672,0.2822953015565872,0.045261383056640625,0.02583193057216704,0.5161691904067993
155,1239,0.5199550241231918,0.16702723130583763,0.2822844907641411,0.044849395751953125,0.02579390909522772,0.5191303491592407
156,1247,0.5173611268401146,0.166143162176013,0.2804795205593109,0.0449981689453125,0.025740277487784624,0.5108924508094788
157,1255,0.5179520025849342,0.1656953115016222,0.2813834808766842,0.045169830322265625,0.025703393621370196,0.5153504014015198
158,1263,0.5128115862607956,0.16494048945605755,0.27748486399650574,0.0446624755859375,0.02572374092414975,0.517012894153595
159,1271,0.5131691321730614,0.16466570645570755,0.2782416306436062,0.044597625732421875,0.025664162589237094,0.5073330998420715
160,1279,0.5257943719625473,0.1691704150289297,0.2853029854595661,0.045574188232421875,0.02574679348617792,0.5347627401351929
161,1287,0.5293450355529785,0.17049410194158554,0.286153394728899,0.04677581787109375,0.025921714259311557,0.5211725234985352
162,1295,0.5195520520210266,0.16664372570812702,0.28099435940384865,0.0461273193359375,0.02578664757311344,0.5193153023719788
163,1303,0.5221533179283142,0.1674121879041195,0.28255467861890793,0.04639434814453125,0.025792100466787815,0.517368495464325
164,1311,0.5248966664075851,0.16779141500592232,0.28420456498861313,0.047092437744140625,0.025808232370764017,0.5117775201797485
165,1319,0.515981025993824,0.16528256237506866,0.2792528383433819,0.04567718505859375,0.025768427876755595,0.5126373171806335
166,1327,0.5136660486459732,0.16423401050269604,0.278693787753582,0.045024871826171875,0.025713383918628097,0.5120870471000671
167,1335,0.5137202516198158,0.16437981463968754,0.2787112928926945,0.044986724853515625,0.0256424134131521,0.506412923336029
168,1343,0.5104343146085739,0.16292070597410202,0.27726544067263603,0.04462432861328125,0.025623859371989965,0.5001339912414551
169,1351,0.5089152529835701,0.1619631126523018,0.27707473933696747,0.044269561767578125,0.025607841089367867,0.5026237964630127
170,1359,0.5058528408408165,0.16110695712268353,0.2750215269625187,0.044162750244140625,0.025561613030731678,0.5049141645431519
171,1367,0.5051174685359001,0.1611564215272665,0.2745563015341759,0.043853759765625,0.025550962891429663,0.4997886121273041
172,1375,0.5059109702706337,0.161368852481246,0.2748737670481205,0.044025421142578125,0.025642915396019816,0.5042914152145386
173,1383,0.5284340605139732,0.16905203461647034,0.2872716896235943,0.04607391357421875,0.02603642805479467,0.5389846563339233
174,1391,0.5389071255922318,0.17369254492223263,0.2896811217069626,0.049468994140625,0.02606446878053248,0.5404863357543945
175,1399,0.5444168150424957,0.17581434920430183,0.2925475426018238,0.04987335205078125,0.02618156187236309,0.537011444568634
176,1407,0.5315356776118279,0.17015675827860832,0.2861044704914093,0.049304962158203125,0.025969490641728044,0.5235475301742554
177,1415,0.5218309909105301,0.1664338167756796,0.28252266719937325,0.04709625244140625,0.025778240524232388,0.5125026106834412
178,1423,0.5121944844722748,0.16354082338511944,0.2779238224029541,0.045032501220703125,0.025697336299344897,0.5053863525390625
179,1431,0.5094938725233078,0.16193859837949276,0.2772115394473076,0.0447235107421875,0.025620228610932827,0.5036850571632385
180,1439,0.5077021196484566,0.16188589856028557,0.2761356346309185,0.044086456298828125,0.025594123639166355,0.512967050075531
181,1447,0.5102553367614746,0.16291253082454205,0.2770134434103966,0.0447235107421875,0.02560585574246943,0.5078639984130859
182,1455,0.5083521753549576,0.16237017139792442,0.27567853406071663,0.044773101806640625,0.025530371582135558,0.5017591714859009
183,1463,0.5083076283335686,0.16165944188833237,0.27634669840335846,0.044647216796875,0.025654282653704286,0.5027275681495667
184,1471,0.5084783807396889,0.16210133023560047,0.2757509686052799,0.045047760009765625,0.025578311877325177,0.5120636820793152
185,1479,0.5107923299074173,0.16247323527932167,0.2777016758918762,0.04503631591796875,0.025581104215234518,0.5033407807350159
186,1487,0.5073472186923027,0.1615937352180481,0.2754116803407669,0.04479217529296875,0.025549617363139987,0.50007164478302
187,1495,0.502854909747839,0.15993600524961948,0.27315912768244743,0.044223785400390625,0.0255359907168895,0.5016898512840271
188,1503,0.5034711919724941,0.15928366966545582,0.2745225168764591,0.044162750244140625,0.025502271251752973,0.5049175024032593
189,1511,0.5048891007900238,0.16060437820851803,0.2748233824968338,0.044017791748046875,0.025443564634770155,0.4954414665699005
190,1519,0.5027152672410011,0.15967085398733616,0.2734953351318836,0.0440673828125,0.02548168133944273,0.4937129020690918
191,1527,0.4994904361665249,0.1582370512187481,0.2720937617123127,0.043743133544921875,0.02541648061014712,0.4934515058994293
192,1535,0.49839112535119057,0.15841924771666527,0.2710837349295616,0.0434112548828125,0.025476901326328516,0.4948205053806305
193,1543,0.49901704117655754,0.15761546418070793,0.2722466252744198,0.043712615966796875,0.02544233575463295,0.5078748464584351
194,1551,0.5153011158108711,0.16303972899913788,0.2816879115998745,0.04496002197265625,0.02561345463618636,0.5143218040466309
195,1559,0.5100021474063396,0.16196496784687042,0.27709800750017166,0.045337677001953125,0.025601478526368737,0.4904390275478363
196,1567,0.5069046318531036,0.1613604687154293,0.27477071061730385,0.045185089111328125,0.025588355027139187,0.500749409198761
197,1575,0.5049232691526413,0.1600360218435526,0.27447107806801796,0.04486083984375,0.02555533335544169,0.49593478441238403
198,1583,0.5017192475497723,0.15918016992509365,0.27242105454206467,0.044620513916015625,0.02549750288017094,0.5003508925437927
199,1591,0.5006472952663898,0.15875600650906563,0.27200547605752945,0.044483184814453125,0.025402630912140012,0.49751293659210205
200,1599,0.4976845756173134,0.15726067125797272,0.2711649611592293,0.043804168701171875,0.02545477356761694,0.49425408244132996
201,1607,0.4992091841995716,0.15794119797647,0.27166879177093506,0.044158935546875,0.025440255412831903,0.5018210411071777
202,1615,0.5031508356332779,0.15987387672066689,0.27370305359363556,0.044185638427734375,0.02538828644901514,0.4904758632183075
203,1623,0.49734022840857506,0.15718024782836437,0.2707739993929863,0.0439453125,0.025440674740821123,0.48919224739074707
204,1631,0.4944177307188511,0.1562471240758896,0.2692639082670212,0.043514251708984375,0.025392444105818868,0.4907940626144409
205,1639,0.49333319067955017,0.155901363119483,0.2688455693423748,0.043209075927734375,0.025377186248078942,0.4853515028953552
206,1647,0.4916696101427078,0.1548404898494482,0.2685621678829193,0.042911529541015625,0.025355413323268294,0.4891463816165924
207,1655,0.492294754832983,0.15482323430478573,0.26919226720929146,0.042934417724609375,0.025344820925965905,0.49159061908721924
208,1663,0.49208882451057434,0.15578840859234333,0.26824620366096497,0.042755126953125,0.025299082743003964,0.5014165043830872
209,1671,0.5019778124988079,0.15933645702898502,0.2732829973101616,0.0438995361328125,0.025458832271397114,0.49851876497268677
210,1679,0.4949759840965271,0.15640322864055634,0.2690780274569988,0.044139862060546875,0.02535487385466695,0.49369892477989197
211,1687,0.4929100312292576,0.15535617619752884,0.2688901573419571,0.04329681396484375,0.025366875808686018,0.4866369664669037
212,1695,0.491055715829134,0.15474452823400497,0.26790646836161613,0.042995452880859375,0.025409254943951964,0.4849398136138916
213,1703,0.49366147071123123,0.15578958205878735,0.2689858190715313,0.04361724853515625,0.02526881778612733,0.4862898588180542
214,1711,0.48963819444179535,0.15468584932386875,0.26659514755010605,0.04303741455078125,0.0253197830170393,0.4843008518218994
215,1719,0.49021073058247566,0.1544010192155838,0.26750190556049347,0.04294586181640625,0.025361944688484073,0.49010440707206726
216,1727,0.4897440932691097,0.15425825491547585,0.2672157883644104,0.042987823486328125,0.02528222417458892,0.4904555678367615
217,1735,0.49895700067281723,0.15737792663276196,0.2721988745033741,0.0439910888671875,0.025389129063114524,0.5046963691711426
218,1743,0.4978028014302254,0.15757000260055065,0.27043355628848076,0.044422149658203125,0.025377097073942423,0.4920371472835541
219,1751,0.4913037568330765,0.15529035404324532,0.2669903002679348,0.043598175048828125,0.025424910243600607,0.4910068213939667
220,1759,0.49227218702435493,0.1548143532127142,0.2685909569263458,0.043514251708984375,0.025352616561576724,0.4999074339866638
221,1767,0.49442778900265694,0.1560264304280281,0.26922009512782097,0.043933868408203125,0.025247410871088505,0.488871306180954
222,1775,0.489883691072464,0.1540510468184948,0.2669396735727787,0.043552398681640625,0.025340580847114325,0.48607850074768066
223,1783,0.48613016307353973,0.15293562412261963,0.26504603028297424,0.04288482666015625,0.02526369341649115,0.4817620515823364
224,1791,0.4857955016195774,0.15264584869146347,0.2652834802865982,0.042636871337890625,0.02522930921986699,0.4805103540420532
225,1799,0.4874510131776333,0.1531322542577982,0.26649710163474083,0.042606353759765625,0.02521530189551413,0.48630544543266296
226,1807,0.4936288744211197,0.15505119785666466,0.26948410272598267,0.043735504150390625,0.025358081329613924,0.490906685590744
227,1815,0.4991595670580864,0.15815524198114872,0.2711675576865673,0.0444488525390625,0.025387926260009408,0.4966152608394623
228,1823,0.49555230885744095,0.1557450946420431,0.27036160603165627,0.04415130615234375,0.0252942880615592,0.4976235330104828
229,1831,0.488397978246212,0.15394064784049988,0.2661651782691479,0.04300689697265625,0.025285252137109637,0.485007643699646
230,1839,0.4844834767282009,0.1519216038286686,0.26448212563991547,0.04285430908203125,0.02522544888779521,0.48574769496917725
231,1847,0.48968787491321564,0.15412705019116402,0.2669122479856014,0.04339599609375,0.02525258925743401,0.4936673939228058
232,1855,0.4900386668741703,0.15404916927218437,0.267665546387434,0.04309844970703125,0.02522549917921424,0.4856576919555664
233,1863,0.4860707148909569,0.1529812589287758,0.2644823491573334,0.04339599609375,0.025211115600541234,0.4733162522315979
234,1871,0.48332415148615837,0.15210867300629616,0.2634230703115463,0.04256439208984375,0.025228006998077035,0.4822158217430115
235,1879,0.4823230803012848,0.1513603888452053,0.26326069980859756,0.042507171630859375,0.02519482304342091,0.47569578886032104
236,1887,0.4824818782508373,0.1514545176178217,0.26357781141996384,0.042236328125,0.025213221786543727,0.47795289754867554
237,1895,0.48342397809028625,0.15183021873235703,0.2640276066958904,0.042385101318359375,0.025181059958413243,0.48537540435791016
238,1903,0.48794426023960114,0.15332257375121117,0.2656961642205715,0.043666839599609375,0.025258681271225214,0.4812863767147064
239,1911,0.4845881946384907,0.15223104879260063,0.26404213160276413,0.043109893798828125,0.025205121841281652,0.482686311006546
